tweet id,user id,username,content,sentiment,target,annotator id,user_location,user_bio,user_verified
9913064420,16472571,sunshineejc,Gulf Vets disability claims RE-EXAMINED-->IS THIS SOCIALISM?...#military #hcr #p2 #tcot #tlot #gop #sgp #teaparty {GULF WAR OFF THE BOOKS! },negative,other,emullenax,,,
9909946281,16472571,sunshineejc,Obama's Speech 2 Congress---''Reform package less than we spent on Iraq-Afghan Wars & less than Tax cuts 2 the wealthy''---#tcot #hcr #p2 #sgp,neutral,obama,mteisberg,,,
10651681876,16472571,sunshineejc,"#BillMaher: ''How come Health Care has 2 B deficit neutral, but war in Afghanistan doesn't?''--Why IS that?''-#tlot #p2 #sgp #hcr #gop #topprog",negative,gop,squeak,,,
10207278391,16472571,sunshineejc,"Bill Maher: ''How come Health Care has 2 B deficit neutral, but war in Afghanistan doesn't?''--Why IS that?''--- #tcot #tlot #p2 #sgp #hcr #gop",negative,gop,jbaldridge,,,
10256721514,16472571,sunshineejc,Obama may self destruct trying to please everyone-a definite flaw being revealed--#tcot #tlot #gop #ocra #p2 #military #sgp #hcr #teaparty,negative,obama,supadhyay,,,
9946568883,16474992,winterthur,RT @Joy__Hart: #Sanders amendmnt Provides over 55 million 2 seniors veterans & disabled w/ 1 X $250 emergency relief paymnt voting now! #hcr,positive,hcr,AMahmud,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
9946494391,16474992,winterthur,"Attention #Democrats: When the House Is on Fire, Don't Cower, Grab a Hose: http://bit.ly/aquWGU #hcr #hcs #p2",neutral,dems,AMahmud,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10142131514,16474992,winterthur,RT @florm15: @Winterthur We need something just as good as the UK's health care system! --> http://ow.ly/1fm5n / or Canada's #hcr,negative,hcr,ewilliams,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
9987599741,16474992,winterthur,U$A Ranks #37 in Healthcare Worldwide #PassTheDamnBill #p2 #hcr #topprog #dems #obama #hcs,positive,hcr,faiza,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
9813729985,16474992,winterthur,#GOP #Christians: Christ's Teachings v. US #HealthCare\nhttp://bit.ly/3KyF1p  #hcr #hcs #christianity,neutral,hcr,jbaldridge,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
9899774101,16474992,winterthur,"#GOPs #SarahPalin Loves Government #healthcare For Her Son, Tripp http://bit.ly/9Th3yn #hcr #hcs #p2",negative,conservatives,jschmitt,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10141460173,16474992,winterthur,RT @Hexham67: Phone calls in support of #hcr are working. KEEP IT UP PROGRESSIVES!! Goal is in sight! #Publicoption right behind! #p2,positive,hcr,kona,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
9899736790,16474992,winterthur,A cry for help for Americans on end-of-life counseling from #KeithOlbermann http://bit.ly/avNipb #hcr #hcs #p2,positive,hcr,mvaidya,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10104744293,16474992,winterthur,RT @avivao: How  current #HCR proposals would save #Medicare money by restructuring: #p2 http://bit.ly/aQyGsH #p2 #tcot RT.@maggiemahar,neutral,hcr,snuon,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10139130243,16474992,winterthur,Mark Begich open to reconciliation for health reform--that makes 50 without any maybes: http://bit.ly/9cvzIQ #hcr  #hcs,positive,hcr,snuon,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10059163101,16474992,winterthur,MUST WATCH:The Truth About #Republicans by George Carlin: http://bit.ly/96DUv4 #hcr #hcs #p2 #tcot,negative,gop,speriosu,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10059031479,16474992,winterthur,"MT @stockmarketscam: You know, of course, that the #Bush family holds the patent on population control, google eugenics, Bush #hcr",negative,conservatives,squeak,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10061933291,16474992,winterthur,MT @ColoradoHealth: Goldman Report: health insurers will raise prices t/ B sure to check what #GoldmanSachs is shorting! #hcr,negative,hcr,squeak,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10141925056,16474992,winterthur,#GOP's #RonaldReagan on #Homelessness - Many Choose to Live in the Streets http://nyti.ms/dstZ8H #hcr #tlot #p2,negative,gop,jbaldridge,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10157650687,16474992,winterthur,#Reconciliation can be used to find savings Sen. #RobertByrd http://bit.ly/djEoq9 #hcr #tlot #p2,positive,hcr,jbaldridge,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10195267629,16474992,winterthur,"#Bush upheld every Iraqi's rt 2 edu, #HC, housing, other soc'l services http://bit.ly/b4Vc2p //Americans don't hve same rights! #hcr",negative,gop,jbaldridge,"Main Street, USA ","Tai Chi, Yoga, QiGong , Cooking, Long walks",False
10036273848,16475573,andyjacob,@kombiz that graphic ignores the big point: reconciliation would only make small #hcr tweaks. big bill has already passed with 60 votes.,neutral,hcr,jbaldrid,"Portland, OR",Political junkie. Sports junkie (esp @NBA). Comms guy for @TNTP. Former @NYCSchools spokesman. Opinions here are my own.,False
10440331957,16500945,dmooney9,Look. We finally have a President who cares less for politics and re election than he does about doing what's right.  #hcr,positive,obama,nweaver,,,
9834692682,16601566,vitri,"RT @MarinaGipps: We are way too far to the Right.  I love my country...but Canada is more normal. #hcrsummit ||yes,  it sure is!",negative,conservatives,twright,DC,"Unapologetic non-conforming progressive; secularist; staunch supporter of democracy & equality above all; I am the 99% 
(Spammers cease and desist)",False
10286702429,16672662,IndyEnigma,"Pssst, #MSM http://bit.ly/cRAC4f About That Fabulous Free Cuban Health Care... #hcr #cuba #tcot #tlot #sgp #p2 #topprog #rebelleft #politics",negative,hcr,ewilliams,"Indianapolis, Indiana","Hubby 2 1, Dad 2 2, Pappy 2 3... Conservative principles, Libertarian ideals, still preaching common sense & civility in politics! #TCOT #Zeppelin #SciFi",False
10281128016,16726846,bccohan,RT @GOPLeader: The Dem scheme to ram health care takeover through Congress now has a name: the Slaughter Solution http://bit.ly/aMxRVS #hcr,negative,dems,athornton,Virginia,Follower of Christ. Wife to @MattCover. VA by way of CA. Obsessed with our sweet rescue dog Hattie. @GOP and @Citizens_United alum.,False
10177235823,16726846,bccohan,"RT @redinbleustate: RT @jeffemanuel: Why can't Massa pull a Nathan Deal, and stick around until after the vote? #hcr",positive,other,jbaldridge,Virginia,Follower of Christ. Wife to @MattCover. VA by way of CA. Obsessed with our sweet rescue dog Hattie. @GOP and @Citizens_United alum.,False
9995428243,16781837,vadum,Is trading judgeship for HC vote an impeachable offense? It might be. #hcr #tcot #tlot #iamthemob #vrwc,negative,obama,sreed,Washington DC ,"Author SUBVERSION INC. http://t.co/H7ODXNzRur. (Profile pic is ironic.) Investigative reporter. Tea Party. Reactionary. Friend of Andrew Breitbart. RT ≠ E, yo.",False
10343491424,16837019,moanasaves,Hope is faith holding out its hand in the dark.  ~George Iles #hcr,neutral,other,squeak,Hawai'i,skilled writer/editor; savvy social media user; PR-friendly reviewer with a blog & i'm not afraid to use it.,False
10673984816,16861137,ceisenhood,"#hcr bill ''is most signfcnt effort at deficit reductn since 93 budget. If this doesn't sway Dem holdouts, nthng will.'' http://bit.ly/c0jRH3",positive,hcr,yjassal,USA,"NYU graduate, versed in economics, interested in politics, media, & journalism. Talking Ultimate at http://t.co/9Cx6tExjc0 and @ulti_world.",False
9941134669,16887628,mattklewis,He repeated discredited talking points with a straight face.'' - Rep. Boehner on Pres. Obama's #HCR speech today,negative,obama,AMahmud,"Alexandria, VA","Senior Contributor @DailyCaller. Also contribute to @TheWeek, @TheDailyBeast & @Telegraph.",True
10172286152,16887628,mattklewis,"VERY interesting read: 'Massa Implicates Emanuel, Dem Leaders' http://bit.ly/dBmzNc #tcot #HCR #SGP #hhrs #rush",negative,dems,ecobert,"Alexandria, VA","Senior Contributor @DailyCaller. Also contribute to @TheWeek, @TheDailyBeast & @Telegraph.",True
9873427840,16887628,mattklewis,"RT @chucktodd WH won't be happy to know most of DC (read:Congress) is reading this story, not focused on #hcr. http://ping.fm/Mxqtb",negative,other,jschmitt,"Alexandria, VA","Senior Contributor @DailyCaller. Also contribute to @TheWeek, @TheDailyBeast & @Telegraph.",True
9935430717,16887628,mattklewis,"In Baltimore, Obama conceded the senate #HCR bill ''might have violated'' his ''if you like your plan'' pledge.  http://bit.ly/9R0IE2",neutral,obama,mvaidya,"Alexandria, VA","Senior Contributor @DailyCaller. Also contribute to @TheWeek, @TheDailyBeast & @Telegraph.",True
10253203734,16930489,ExJon,"RT @vermontaigne Cancer patient died after 58,000 X-ray backlog | Irish Examiner: http://bit.ly/dwStxf via @addthis #hcr #m9",negative,hcr,aluckhardt,arizona,the undisputed king of stuff. @ricochet editor.,False
10665805699,17004618,NickKristof,"When a woman is 11 x as likely to die in childbirth in the US as in Ireland, we need #hcr. My col: http://nyti.ms/bFTb0o",positive,hcr,mfarag,Everywhere,"NY Times columnist, co-author of       Half the Sky & A Path Appears, http://t.co/bcxQaJYCMg Newsletter: http://t.co/EYhBhaKPv1",True
10293140668,17014037,shadowfax_rulz,Tired of Stupak kicking women around like political football? Want real health reform? Support @Saltonstall2010: http://is.gd/a9KCR #hcr #p2,negative,hcr,athornton,,"Laughing at ridiculous RWNJ talking points one tweet at a time, occasional sharer of cute animal pics #UniteBlue #p2 #ConnectTheLeft",False
10230061470,17043155,Uncucumbered,RT @stevekimura: .@DemWarRoom Newt Gringrich is afraid passing #HCR will produce a permanent left-leaning state. Prove him right. #p2,positive,liberals,supadhyay,MI but Faked birth in Kenya,Contributing Editor for The New Civil Rights Movement. Dedicated to liberal ideals like peace and sharing our chocolate cupcakes,False
10672042727,17088305,charyl,"Ezra Klein: CBO: Additionally, #HCR will cover 32 million Americans, or 95% of the legal population. http://bit.ly/cSqIEk #p2 tcot",neutral,hcr,ddean,Colorado Front Range,"Progressive, liberal mom who ・E・E･・E・E･・E・E･s my sons, horror, sci-fi, zombies, politics, humor, animals and coffee.",False
10176598357,17088305,charyl,"Best heathcare system in the world!!!! (Canada, that is -- where Sarah Palin's parents border-hopped for healthcare) tcot #hcr #p2",negative,hcr,ecobert,Colorado Front Range,"Progressive, liberal mom who ・E・E･・E・E･・E・E･s my sons, horror, sci-fi, zombies, politics, humor, animals and coffee.",False
9899825805,17141349,Greytdog,"RT @winterthur: #GOPs #SarahPalin Loves Government #healthcare For Her Son, Tripp http://bit.ly/9Th3yn #hcr #hcs #p2  @SarahPalinUSA",negative,gop,ddean,Planet Earth,"Dear GOP: I'd like to see things from your point of view, but I can't seem to get my head that far up your ass.",False
10037376757,17375281,7im,Sen Byrd blasts WV newspapers distortions of #hcr as ''barkings from the nether regions of Glennbeckistan'' http://bit.ly/9ohDQG,negative,conservatives,jbaldrid,PDX,"I cover the National Affairs beat for Rolling Stone 
415tim(*)http://t.co/N8GNSmjjk4. 415'412'0399",False
9946829766,17388022,,RW so pissed over #hcr they think ppl will vote against Dems. Ppl would vote for ths who care abt ''we the people'' not ''GOP the people'' #p2,negative,gop,AMahmud,"Left Lane,  PA ","Liberal Feline, Corporate Exec during the day, artistic, edgy & sober the rest of the time",False
10646576559,17388022,KMers,RT @Liberal_Briana: RT @Unleashthadiva: VOTE YES FOR HCR!!!@RepMikeRoss @timryan @repschrader @JoeSestak @Rep_Albio_Sires #p2 #hcr,positive,hcr,dadaniel,"Left Lane,  PA ","Liberal Feline, Corporate Exec during the day, artistic, edgy & sober the rest of the time",False
9820647438,17388022,KMers,Negotiating with the GOP o #hcr is like negotiating with terrorists & we all know how well tht works #p2 #passthedamnbill,negative,gop,jbaldridge,"Left Lane,  PA ","Liberal Feline, Corporate Exec during the day, artistic, edgy & sober the rest of the time",False
10072352868,17388022,KMers,RW:  read the facts be4 YOU LIE http://bit.ly/Yq92d #p2 #hcr,negative,hcr,kona,"Left Lane,  PA ","Liberal Feline, Corporate Exec during the day, artistic, edgy & sober the rest of the time",False
10502521624,17518344,keder,RT @JoeKenHa: The word ''freedom'' appears zero times in the new #hcr bill. #tcot,negative,hcr,ewilliams,"Washington, DC",,False
10598323174,17518344,keder,"OK, I'm getting a little panicky about #hcr.  Someone tell me it's not gonna pass. #kthx",negative,hcr,lbher,"Washington, DC",,False
10056649820,17563566,ravianandyes,@SenatorHagan Please keep working to finish comprehensive health reform http://bit.ly/r2eoE #hcr #NC #28277,positive,hcr,speriosu,new orleans,tulane university medical student,False
10136390372,17636414,danielsaudade,Comparison of Healthcare Systems in the Industrial World http://bit.ly/amCXIa #hcr #Gt #p2 #tcot #teaparty,neutral,hcr,snuon,"Seattle, WA","Blogger, poet, advice columnist, smart-ass, boundary pusher, enabler, sports nut, vegan, dissident, Green, Theravada Buddhist, queer. Instagram: @strongplum",False
10238105454,17777458,BowlMeOverVa,HCAN & SEIU Holds Astroturfed Rally in DC; Protesters Arrested - http://bit.ly/aHQxPg #tcot #sgp #teaparty #hcr #handsoff,neutral,other,supadhyay,Real Virginia,"Conservative for a Red Virginia, one tweet at at time. Favs: 2nd Amen-d, Vets, Choose Life, #TCOT #SGP #TeaParty",False
9971475686,17809507,AP_Mobile,Stupak: 12 Dems ready to oppose health care bill http://bit.ly/avqbZW #hcr,negative,hcr,AMahmud,,"Get AP's fast, accurate and trusted news on smartphones & tablets with the award-winning AP Mobile app. Your first choice for global and local news. On the go.",True
9833304862,17848544,PatientAction,Exclusive: What happens next in #healthcare @Politico #hcr #healthreform http://bit.ly/cfzcd4,neutral,hcr,jschmitt,,"The AMA’s Patients’ Action Network keeps you updated on critical health care measures pending in the U.S. Congress, government agencies, and in the media.",False
10233769989,17848544,PatientAction,Obama Takes Reform On The Road @Politico http://bit.ly/b85YLe #HCR #healthreform #healthcare,neutral,hcr,supadhyay,,"The AMA’s Patients’ Action Network keeps you updated on critical health care measures pending in the U.S. Congress, government agencies, and in the media.",False
10180530494,17857740,thomrayne,Hey Obama! send your unwanted scrap Nobel to Ca$h4Gold & stop using our $$ to pay your #HCR campaign finances! #obamafail #tcot #sgp,negative,obama,ecobert,NC,a beggar who found bread at Christ's table. obsessed with Liberty & personal responsibility #teaparty #scf #afp #sgp #nra #nagr #goa #heritage #navy #submariner,False
10621057674,17866095,ralanbarker,Where is the msm outrage at the disregard of the constitution? (I know...that was a stupid question!)  #killthebill #hcr #gop #tcot #Liberty,negative,hcr,dchan,,,
10173623992,17918065,SBAList,Confused about what happens next in #hcr? Here's a good summary from David Herszenhorn of @nytimes: http://nyti.ms/8Z5jNX,neutral,hcr,ecobert,"Washington, DC","Working to save babies and their moms by passing lifesaving laws and advancing & mobilizing #prolife women in politics. 365,000 members nationwide.",False
9995264122,17918065,SBAList,RT @examinerpolitic: Poll: Voting for Senate bill is suicide for pro-life House Dems http://goo.gl/fb/DP9W #hcr,negative,dems,sreed,"Washington, DC","Working to save babies and their moms by passing lifesaving laws and advancing & mobilizing #prolife women in politics. 365,000 members nationwide.",False
9989108061,17918313,ethanmillard,@OrrinHatch why should we believe that you or the dems would bring anything new to the new table? #utpol #hcr,negative,dems,faiza,,,
9938370253,17922816,DoorbellQueen,"Hey, Congressional Dems! @DCCC! The Republicans don't want you to pass #HCR, therefore, YOU SHOULD.",negative,gop,mvaidya,Loudoun County,Liz Miller lives in the Broadlands and is running for the 32nd District in the Virginia House of Delegates. Find out more at http://t.co/dCQDV81yEk,False
9898405633,17971455,toddeherman,"President announces he doesn't give a damn what America thinks, or how bad #ObamaCare is http://is.gd/9yY0N #hcr #tcot",negative,obama,AMahmud,"ﾃ・ET: 47.56826,-122.328646","Recovered political guy, techno-media exec, start-up CEO, storyteller, broadcaster, Christian dad & husband who loves people",False
10494461376,18000662,PJTV,Medically Incorrect - Obama + Fuzzy Math = Bogus Health Care Reform http://bit.ly/dw4HIY #hcr #obamacare #tcot,negative,obama,ewilliams,Los Angeles,The first center-right online news and commentary TV network.,False
10042469182,18003520,starfishncoffee,"RT @cynthiaboaz: Hey America, you know where else health care is considered a ''luxury''? The Middle Ages. #hcr #p2 #tcot",positive,hcr,jbaldrid,TX---BK,"TV, Culture, Society, Shenanigans : Chaos Muppet : Rap Game Jo March: #MidLifeCrisisMixTape",False
9982115684,18058317,ccoalition,Handy dandy list of swing vote Representatives to contact on ObamaCare http://short.to/19jpu #tcot #hcr (plz RT),negative,hcr,jbaldrid,"Washington, DC",Grassroots organization dedicated to helping America's Christians impact the things they care about,True
10042939134,18058317,ccoalition,Handy dandy list of swing vote Representatives to contact on ObamaCare http://bit.ly/9zWVzU #hcr #tcot (plz RT),negative,hcr,jbaldrid,"Washington, DC",Grassroots organization dedicated to helping America's Christians impact the things they care about,True
9996194413,18058317,ccoalition,"House, Senate Dems split on health care tactics (what to do?, what to do?) http://is.gd/9Gxrq #tcot #hcr",negative,hcr,nnaz,"Washington, DC",Grassroots organization dedicated to helping America's Christians impact the things they care about,True
9846416933,18058317,ccoalition,GOP must vow repeal if Obamacare passes http://is.gd/9te3t #tcot #hcr #handsoff,negative,hcr,twright,"Washington, DC",Grassroots organization dedicated to helping America's Christians impact the things they care about,True
9985323762,18086787,RebelCapitalist,"Before he was President, he was for #singlepayer & actually spoke very highly of it. Now, he is against it. What gives Mr. President?  #hcr",negative,obama,AMahmud,"Chicago, IL",Financial Information for the Rest of Us,False
10281322366,18095847,kyleblankenship,RT: @buzzflash: AP Poll Finds Only 4% of Americans Do Not Want #HCR: http://ow.ly/1gDLw  #p2,neutral,hcr,athornton,"Virginia Beach, Virginia","Husband, Democrat, Traveler",False
10237278053,18124275,AboutInsects,"My health ins premiums up %50 over past 2 years, AND they cut my benefits. We need #hcr NOW. So #PasstheDamnBill already!",negative,hcr,sreed,NJ,"Naturalist, writer, gardener, teacher, photographer, and bug freak. Rouser of rabble.",False
10177091274,18168799,jeffemanuel,#UK Telegraph: ''The end of the road for Barack Obama? Barack Obama seems unable to face up to America's problems.'' http://bit.ly/a6Elsi #hcr,negative,obama,ecobert,"Cambridge, Mass.","Archaeologist, Technologist, SOF Veteran, Scholar; former journalist. Personal Twitter account; RTs ・E・E endorsements and views ・E・E my employers'",False
10575297475,18168799,jeffemanuel,"THE LIES GROW: Now #Obama is promising #hcr will cause premiums to fall ''3,000%'' & will guarantee all employees raises http://bit.ly/d7sq70",negative,obama,maherz,"Cambridge, Mass.","Archaeologist, Technologist, SOF Veteran, Scholar; former journalist. Personal Twitter account; RTs ≠ endorsements and views ≠ my employers'",False
9958181052,18168799,jeffemanuel,Obama says #hcr deserves up/down vote b/c ''it's already passed House & Sen.'' The catch: it still hasn't been written http://is.gd/9El6g#hcr,negative,obama,mteisberg,"Cambridge, Mass.","Archaeologist, Technologist, SOF Veteran, Scholar; former journalist. Personal Twitter account; RTs ≠ endorsements and views ≠ my employers'",False
10279187624,18172905,thenote,we talk #hcr & 2010 positioning w/ @DCCC's Chris Van Hollen & @anamariecox. #TopLine live link noon ET: http://tinyurl.com/toplinelive,neutral,hcr,athornton,"Washington, DC","Political director @ABC. Husband, father, baseball card collector. Co-host #TopLine & Capital Games podcast.",True
10184760037,18172905,thenote,RT @RussertXM_NBC: Massa timeline: Wed: Cancer. Thu: Salty Language. Fri: I'm guilty. Mon: consp to oust me for #hcr. Tues: On Glenn Beck.,negative,other,jbaldridge,"Washington, DC","Political director @ABC. Husband, father, baseball card collector. Co-host #TopLine & Capital Games podcast.",True
10638246364,18223040,Alexi4Illinois,@kirk4senate giddy about blocking #hcr: ``I'm Mark Kirk and I can't wait to vote against the health care bill next week'' http://bit.ly/aKAoxA,negative,hcr,dhagan,Illinois,,False
10233004288,18244206,GayPatriot,"Again, I cannot make it any easier for you people: http://is.gd/a3Gsl (via @ewerickson) -- Call Congress. Tell them VOTE NO on Senate #HCR",negative,hcr,dperez,South Carolina,"America's lovable gay conservative. Intelligent, insightful & snarky. Don't vote with your body parts. It's gross.",False
10100577202,18269172,geojohnson,#thankaliberal if you think it's fiscally responsible to spend billions to educate & supply HC to illegal aliens. #tcot #gop #hcr,negative,liberals,bwelch,,,
10585904324,18276341,kdrum,Why isn't Obama going nuclear over Lehman fraud? http://bit.ly/aqh8eN Hopefully the answer is just that he's waiting until #hcr passes.,positive,obama,lbher,"Irvine, CA",Political blogger and writer for Mother Jones magazine.,True
10604930286,18351671,KMBReferee,"oh, I saw how Dems are now trying to use children to tell sob stories in order to change public opinion about #hcr. Won't work. #tcot #p2",negative,dems,squeak,AUS,,False
10442299667,18365568,rochtrev,RT @several_: RT @catawu: Krugman Blows away the HCR myths... Even #tcots should be able to comprehend this: http://nyti.ms/9hgecX #p2 #hcr,negative,conservatives,nweaver,,,
10663766421,18461227,coutpost,Last chance to say NO to ObamaCare (pass it on) http://bit.ly/cus6YI #hcr #tcot,negative,hcr,dhagan,"SC (aka, God's country!)","Political strategist, writer & how-to guy helping conservatives make a difference | Former RNC member | Elvis fan... Thankyavurmuch",False
10043457541,18461227,coutpost,Media Matters ADMITS Barack Obama Has Bribed Congressman Jim Matheson http://is.gd/9KVtn #tcot #hcr,negative,obama,jbaldrid,"SC (aka, God's country!)","Political strategist, writer & how-to guy helping conservatives make a difference | Former RNC member | Elvis fan... Thankyavurmuch",False
10287773768,18464266,peterdaou,By what logic does pushing a #hcr bill and dropping it earn you more votes than pushing a #hcr bill and passing it?,negative,obama,aluckhardt,,War zone to war room... http://t.co/PAymxiYMXb,False
10078758212,18478452,FutureDocs,WSJ.com - Obama: Congress 'Must Act Now' On Health Care Bill http://on.wsj.com/bn9PNW #hcr,neutral,hcr,squeak,Chicago,"Doctor improving #meded & patient experiences in hospitals. @costsofcare team, @jhospmedicine SoMe editor. Tweets my own & may not reflect view of employer.",False
10219422598,18478452,FutureDocs,NPR: Anyone Remember What's In The Health Care Bill? #hcr-More at http://npr.org/124471919,neutral,hcr,jbaldridge,Chicago,"Doctor improving #meded & patient experiences in hospitals. @costsofcare team, @jhospmedicine SoMe editor. Tweets my own & may not reflect view of employer.",False
10250921636,18575868,dellalee,RT @baxterblogs: #hcr thank you to the protesters who took care of business today.  THANK YOU. THANK YOU! / Yes!,positive,hcr,supadhyay,Oregon,"I'm Christian & progressive. Retired state worker & disabled. Standing in solidarity with Wisconsin, Wall Street protestors & union workers.",False
10674648758,18622869,ezraklein,RT @JeffreyYoung_HC ''Check out a leaked summary of the #hcr reconciliation bill: http://twitdoc.com/c/byeqqk'',neutral,hcr,yjassal,DC,"Editor-in-chief, http://t.co/hH5hVMv0KR. Policy analyst at MSNBC. Eater of food. Hater of filibuster. Lover of charts.",True
10184996912,18678924,jmartpolitico,RT @RussertXM_NBC: Massa timeline: Wed: Cancer. Thu: Salty Language. Fri: I'm guilty. Mon: consp to oust me for #hcr. Tues: On Glenn Beck.,negative,other,jbaldridge,"The 703, 202 or on the road","Nat'l Political Correspondent, NY Times.  Husband of the incomparable @bfischermartin.  Email - http://t.co/YoeNWgfj4W",True
10641468614,18693598,Bob_Schaffer,Denver's Archbishop Chaput: health-care bill ''does not meet minimum moral standards''  http://tw0.us/8XO #tcot #hcr #sgp #hhrs #redco,negative,hcr,dadaniel,"Fort Collins, Colorado, USA ","HS principal | Fmr. US Congressman, State Sen.,  Chairmn, Colo. State Bd of Ed. | Married to world's best margarita maker @CoyoteGold | UD '84, Go Moe '80 AMDG+",False
10619044629,18695206,sweetcop95,RT @bradford2500: RT @harryreid PETITION: Support finishing the job on #hcr with reconciliation Please RT & Sign --> http://bit.ly/9uuAjE,positive,hcr,dchan,SC - Va.,Disabled after 30 yrs.of work. Political junkie. True Democrat die hard Pres.Obama supporter. If u dislike don't follow. #ConnectTheLeft,False
10676178779,18772533,Hargoosh,"@mikepfs read Drudge update, the CBO has NOT come up w numbers! Its another Pelosi Obama LIE #hcr",negative,obama,dhagan,USA,Join pHix Your Health Radio with Monika & Mike on Blog Talk Radio dot com. 9pm eastern. We discuss natural remedies for specific health Issues and concerns.,False
10670927782,18791763,KarlRove,Will be joining Stuart Varney at 8:32 AM CT on FBN to discuss #HCR #TCOT #MEETKARL,neutral,other,ddean,"Washington, D.C.","Former Deputy Chief of Staff to President George W. Bush, Author of Courage and Consequence: My Life as a Conservative in the Fight",True
9880632975,18791763,KarlRove,Great piece by @OrrinHatch on the unprecedented danger of using reconciliation health care  http://bit.ly/9v68gy #TCOT #HCR #SGP,negative,obama,luxanderson,"Washington, D.C.","Former Deputy Chief of Staff to President George W. Bush, Author of Courage and Consequence: My Life as a Conservative in the Fight",True
9997966021,18791763,KarlRove,ICYMI:  Great new site on the ''Code Red'' on Obama's #HCR takeover: NRCC.org/CodeRed/  - be sure to use the #gopcodered hash tag!  #TCOT #SGP,positive,gop,sreed,"Washington, D.C.","Former Deputy Chief of Staff to President George W. Bush, Author of Courage and Consequence: My Life as a Conservative in the Fight",True
10339084846,18862302,mariopiperni,Elitist libruls want your loved ones to live. Say no! http://twurl.nl/fus0i8 #hc #hcr,positive,liberals,nweaver,,"My focus and passions are politics and art and I get to play with both at http://t.co/4uz4WZZIrd.  And yes, truth does have a liberal bias.",False
9892060621,18891923,GOPWhip,Editorial in @DetNews: #Dems shouldn't bend rules to pass #healthcare http://j.mp/b008DE #hc #hcr #handsoff #hcrsummit,negative,dems,ddean,"Richmond, VA","Vice Chair and Managing Director, Moelis & Company; former House Majority Leader. Working to build #AnAmericaThatWorks, #AnAmericaThatLeads. Tweets are my own.",True
10672392220,18891923,GOPWhip,Dem. Congressman calls #healthcare vote plan 'disingenuous' (From @BostonHerald) http://j.mp/9MoLJb #handsoff #hc #hcr #tcot,neutral,hcr,dhagan,"Richmond, VA","Vice Chair and Managing Director, Moelis & Company; former House Majority Leader. Working to build #AnAmericaThatWorks, #AnAmericaThatLeads. Tweets are my own.",True
10646367098,18925783,RightKlik,Bret Baier vs. Barack Obama: http://z.pe/30gz #tcot #sgp #hcr #p2,neutral,obama,dadaniel,U.S.A.,"I will, to the best of my Ability, preserve, protect and defend the Constitution of the United States.",False
9958145042,18925783,RightKlik,Is Obama Selling Judgeships for Health Care Votes? Michele Bachmann is asking tough questions: http://is.gd/9ElpI #tcot #hcr,negative,obama,Thanna,U.S.A.,"I will, to the best of my Ability, preserve, protect and defend the Constitution of the United States.",False
9834253146,18978553,rorycooper,RT @toddeherman Warren Buffet Says Start Over On Health Care http://gop.am/HwBW Will POTUS Listen To His Own Adviser? #tcot #hcr,negative,hcr,jbaldridge,"Washington, DC","Managing Director @PurpleStrats. Republican strategist. Husband to amazing wife, Dad to two beautiful daughters, pal to my dog, Detroit sports fan. #TeamCantor",False
9834046356,19017604,SissyWillis,RT @toddeherman: Warren Buffet Says Start Over On Health Care http://gop.am/HwBW Will POTUS Listen To His Own Adviser? #tcot #hcrsummit,negative,hcr,jbaldridge,"Chelsea, MA",Beauty in unexpected places,False
10633077050,19216998,mollyhooper,"House and Senate GOPers to hold special joint conference on Thursday morning on #hcr, according to a notice sent to GOP rank and file",neutral,hcr,dadaniel,Capitol Hill ,"Capitol Hill Reporter - The Hill 

*Retweets are not endorsements*",False
10227417998,19219570,rea_carey,#lgbt families must not be left behind. @DCist @DCAgenda @hcan #hcr #m9,negative,hcr,supadhyay,,Executive Director at National LGBTQ Task Force,False
9945515119,19326476,BrettR4763,RT @Marnus3: Maybe Obama could trick some republicans into voting for the #hcr bill by covering it in blank sheets of paper. #p2 #hcr #ACORN,negative,hcr,AMahmud,,,
